Iso3_code,Country,Region,Indicator,Sex,Year,Counts,Homocide rate per 100 000 population
KOR,Korea (Republic of),Asia,homocide,All,2017,301,0.58
KOR,Korea (Republic of),Asia,homocide,All,2018,309,0.6
KOR,Korea (Republic of),Asia,homocide,All,2019,297,0.57
KWT,Kuwait,Asia,homocide,Female,2003,5,0.58
KWT,Kuwait,Asia,homocide,Female,2004,11,1.25
KWT,Kuwait,Asia,homocide,Female,2005,16,1.75
KWT,Kuwait,Asia,homocide,Female,2006,6,0.61
KWT,Kuwait,Asia,homocide,Female,2007,12,1.14
KWT,Kuwait,Asia,homocide,Female,2008,11,0.98
KWT,Kuwait,Asia,homocide,Female,2009,12,1.0
KWT,Kuwait,Asia,homocide,Female,2010,13,1.03
KWT,Kuwait,Asia,homocide,Female,2011,11,0.81
KWT,Kuwait,Asia,homocide,Female,2012,10,0.69
KWT,Kuwait,Asia,homocide,Female,2017,23,1.42
KWT,Kuwait,Asia,homocide,Female,2018,14,0.84
KWT,Kuwait,Asia,homocide,Female,2019,4,0.23
KWT,Kuwait,Asia,homocide,Male,2003,24,1.94
KWT,Kuwait,Asia,homocide,Male,2004,32,2.51
KWT,Kuwait,Asia,homocide,Male,2005,25,1.89
KWT,Kuwait,Asia,homocide,Male,2006,39,2.82
KWT,Kuwait,Asia,homocide,Male,2007,47,3.23
KWT,Kuwait,Asia,homocide,Male,2008,27,1.77
KWT,Kuwait,Asia,homocide,Male,2009,37,2.31
KWT,Kuwait,Asia,homocide,Male,2010,47,2.8
KWT,Kuwait,Asia,homocide,Male,2011,48,2.68
KWT,Kuwait,Asia,homocide,Male,2012,51,2.63
KWT,Kuwait,Asia,homocide,Male,2017,23,0.92
KWT,Kuwait,Asia,homocide,Male,2018,23,0.87
KWT,Kuwait,Asia,homocide,Male,2019,12,0.44
KWT,Kuwait,Asia,homocide,All,2001,39,1.96
KWT,Kuwait,Asia,homocide,All,2002,23,1.12
KWT,Kuwait,Asia,homocide,All,2003,29,1.38
KWT,Kuwait,Asia,homocide,All,2004,43,2.0
KWT,Kuwait,Asia,homocide,All,2005,41,1.83
KWT,Kuwait,Asia,homocide,All,2006,45,1.9
KWT,Kuwait,Asia,homocide,All,2007,59,2.35
KWT,Kuwait,Asia,homocide,All,2008,38,1.43
KWT,Kuwait,Asia,homocide,All,2009,49,1.75
KWT,Kuwait,Asia,homocide,All,2010,60,2.04
KWT,Kuwait,Asia,homocide,All,2011,59,1.88
KWT,Kuwait,Asia,homocide,All,2012,61,1.8
KWT,Kuwait,Asia,homocide,All,2017,46,1.12
KWT,Kuwait,Asia,homocide,All,2018,37,0.86
KWT,Kuwait,Asia,homocide,All,2019,16,0.36
LBN,Lebanon,Asia,homocide,Female,2010,24,0.95
LBN,Lebanon,Asia,homocide,Female,2011,29,1.14
LBN,Lebanon,Asia,homocide,Female,2012,15,0.58
LBN,Lebanon,Asia,homocide,Female,2013,21,0.73
LBN,Lebanon,Asia,homocide,Female,2014,22,0.7
LBN,Lebanon,Asia,homocide,Female,2015,24,0.74
LBN,Lebanon,Asia,homocide,Female,2016,22,0.69
LBN,Lebanon,Asia,homocide,Female,2017,35,1.13
LBN,Lebanon,Asia,homocide,Female,2018,34,1.12
LBN,Lebanon,Asia,homocide,Female,2019,24,0.81
LBN,Lebanon,Asia,homocide,Male,2010,69,2.78
LBN,Lebanon,Asia,homocide,Male,2011,102,4.07
LBN,Lebanon,Asia,homocide,Male,2012,168,6.54
LBN,Lebanon,Asia,homocide,Male,2013,167,5.92
LBN,Lebanon,Asia,homocide,Male,2014,144,4.62
LBN,Lebanon,Asia,homocide,Male,2015,128,4.03
LBN,Lebanon,Asia,homocide,Male,2016,107,3.46
LBN,Lebanon,Asia,homocide,Male,2017,100,3.33
LBN,Lebanon,Asia,homocide,Male,2018,70,2.4
LBN,Lebanon,Asia,homocide,Male,2019,77,2.74
LBN,Lebanon,Asia,homocide,All,2008,183,3.74
LBN,Lebanon,Asia,homocide,All,2009,145,2.93
LBN,Lebanon,Asia,homocide,All,2010,163,3.26
LBN,Lebanon,Asia,homocide,All,2011,168,3.33
LBN,Lebanon,Asia,homocide,All,2012,194,3.75
LBN,Lebanon,Asia,homocide,All,2013,236,4.16
LBN,Lebanon,Asia,homocide,All,2014,240,3.83
LBN,Lebanon,Asia,homocide,All,2015,231,3.61
LBN,Lebanon,Asia,homocide,All,2016,235,3.75
LBN,Lebanon,Asia,homocide,All,2017,246,4.03
LBN,Lebanon,Asia,homocide,All,2018,172,2.89
LBN,Lebanon,Asia,homocide,All,2019,182,3.15
LBR,Liberia,Africa,homocide,All,2007,100,2.75
LBR,Liberia,Africa,homocide,All,2008,177,4.68
LBR,Liberia,Africa,homocide,All,2009,145,3.71
LBR,Liberia,Africa,homocide,All,2010,129,3.21
LBR,Liberia,Africa,homocide,All,2011,161,3.85
LBR,Liberia,Africa,homocide,All,2012,135,3.12
LCA,Saint Lucia,Americas,homocide,Female,1999,2,2.5
LCA,Saint Lucia,Americas,homocide,Female,2000,2,3.05
LCA,Saint Lucia,Americas,homocide,Female,2002,6,8.11
LCA,Saint Lucia,Americas,homocide,Female,2003,2,2.57
LCA,Saint Lucia,Americas,homocide,Female,2004,3,4.7
LCA,Saint Lucia,Americas,homocide,Female,2009,6,7.16
LCA,Saint Lucia,Americas,homocide,Female,2010,5,6.42
LCA,Saint Lucia,Americas,homocide,Female,2011,7,8.48
LCA,Saint Lucia,Americas,homocide,Female,2012,6,7.28
LCA,Saint Lucia,Americas,homocide,Female,2013,5,5.73
LCA,Saint Lucia,Americas,homocide,Female,2014,0,0.0
LCA,Saint Lucia,Americas,homocide,Female,2015,5,5.67
LCA,Saint Lucia,Americas,homocide,Female,2016,2,2.26
LCA,Saint Lucia,Americas,homocide,Female,2017,4,4.49
LCA,Saint Lucia,Americas,homocide,Female,2018,4,4.47
LCA,Saint Lucia,Americas,homocide,Female,2019,0,0.0
LCA,Saint Lucia,Americas,homocide,Male,1999,14,17.9
LCA,Saint Lucia,Americas,homocide,Male,2000,20,26.05
LCA,Saint Lucia,Americas,homocide,Male,2002,35,44.18
LCA,Saint Lucia,Americas,homocide,Male,2003,33,41.95
LCA,Saint Lucia,Americas,homocide,Male,2004,33,40.65
LCA,Saint Lucia,Americas,homocide,Male,2009,32,38.92
LCA,Saint Lucia,Americas,homocide,Male,2010,38,45.17
LCA,Saint Lucia,Americas,homocide,Male,2011,38,45.06
LCA,Saint Lucia,Americas,homocide,Male,2012,32,37.86
LCA,Saint Lucia,Americas,homocide,Male,2013,28,32.3
LCA,Saint Lucia,Americas,homocide,Male,2014,34,39.06
LCA,Saint Lucia,Americas,homocide,Male,2015,23,26.32
LCA,Saint Lucia,Americas,homocide,Male,2016,28,31.92
LCA,Saint Lucia,Americas,homocide,Male,2017,45,51.12
LCA,Saint Lucia,Americas,homocide,Male,2018,33,37.37
LCA,Saint Lucia,Americas,homocide,Male,2019,46,51.93
LCA,Saint Lucia,Americas,homocide,All,1999,16,10.11
LCA,Saint Lucia,Americas,homocide,All,2000,23,14.42
LCA,Saint Lucia,Americas,homocide,All,2001,34,21.17
LCA,Saint Lucia,Americas,homocide,All,2002,42,25.96
LCA,Saint Lucia,Americas,homocide,All,2003,36,22.08
LCA,Saint Lucia,Americas,homocide,All,2004,37,22.53
LCA,Saint Lucia,Americas,homocide,All,2005,41,24.79
LCA,Saint Lucia,Americas,homocide,All,2006,43,25.83
LCA,Saint Lucia,Americas,homocide,All,2007,29,17.31
LCA,Saint Lucia,Americas,homocide,All,2008,39,23.13
LCA,Saint Lucia,Americas,homocide,All,2009,39,22.98
LCA,Saint Lucia,Americas,homocide,All,2010,44,25.74
LCA,Saint Lucia,Americas,homocide,All,2011,46,26.72
LCA,Saint Lucia,Americas,homocide,All,2012,39,22.53
LCA,Saint Lucia,Americas,homocide,All,2013,33,18.97
LCA,Saint Lucia,Americas,homocide,All,2014,34,19.45
LCA,Saint Lucia,Americas,homocide,All,2015,28,15.94
LCA,Saint Lucia,Americas,homocide,All,2016,30,17.01
LCA,Saint Lucia,Americas,homocide,All,2017,49,27.66
LCA,Saint Lucia,Americas,homocide,All,2018,37,20.8
LCA,Saint Lucia,Americas,homocide,All,2019,46,25.76
LIE,Liechtenstein,Europe,homocide,Female,2009,0,0.0
LIE,Liechtenstein,Europe,homocide,Female,2010,0,0.0
LIE,Liechtenstein,Europe,homocide,Female,2011,0,0.0
LIE,Liechtenstein,Europe,homocide,Female,2012,0,0.0
LIE,Liechtenstein,Europe,homocide,Female,2013,0,0.0
LIE,Liechtenstein,Europe,homocide,Female,2014,0,0.0
LIE,Liechtenstein,Europe,homocide,Female,2015,0,0.0
LIE,Liechtenstein,Europe,homocide,Female,2016,0,0.0
LIE,Liechtenstein,Europe,homocide,Female,2017,1,5.24
LIE,Liechtenstein,Europe,homocide,Female,2018,1,5.2
LIE,Liechtenstein,Europe,homocide,Male,2009,0,0.0
LIE,Liechtenstein,Europe,homocide,Male,2010,1,5.63
LIE,Liechtenstein,Europe,homocide,Male,2011,0,0.0
LIE,Liechtenstein,Europe,homocide,Male,2012,0,0.0
LIE,Liechtenstein,Europe,homocide,Male,2013,0,0.0
LIE,Liechtenstein,Europe,homocide,Male,2014,1,5.44
LIE,Liechtenstein,Europe,homocide,Male,2015,0,0.0
LIE,Liechtenstein,Europe,homocide,Male,2016,0,0.0
LIE,Liechtenstein,Europe,homocide,Male,2017,0,0.0
LIE,Liechtenstein,Europe,homocide,Male,2018,0,0.0
LIE,Liechtenstein,Europe,homocide,All,1999,1,3.07
LIE,Liechtenstein,Europe,homocide,All,2000,0,0.0
LIE,Liechtenstein,Europe,homocide,All,2001,0,0.0
LIE,Liechtenstein,Europe,homocide,All,2002,0,0.0
LIE,Liechtenstein,Europe,homocide,All,2003,0,0.0
LIE,Liechtenstein,Europe,homocide,All,2004,1,2.92
LIE,Liechtenstein,Europe,homocide,All,2007,0,0.0
LIE,Liechtenstein,Europe,homocide,All,2008,1,2.82
LIE,Liechtenstein,Europe,homocide,All,2009,0,0.0
LIE,Liechtenstein,Europe,homocide,All,2010,1,2.78
LIE,Liechtenstein,Europe,homocide,All,2011,0,0.0
LIE,Liechtenstein,Europe,homocide,All,2012,0,0.0
LIE,Liechtenstein,Europe,homocide,All,2013,0,0.0
LIE,Liechtenstein,Europe,homocide,All,2014,1,2.7
LIE,Liechtenstein,Europe,homocide,All,2015,0,0.0
LIE,Liechtenstein,Europe,homocide,All,2016,0,0.0
LIE,Liechtenstein,Europe,homocide,All,2017,1,2.64
LIE,Liechtenstein,Europe,homocide,All,2018,1,2.62
LIE,Liechtenstein,Europe,homocide,All,2019,1,2.6
LKA,Sri Lanka,Asia,homocide,Female,2008,349,3.37
LKA,Sri Lanka,Asia,homocide,Female,2009,203,1.94
LKA,Sri Lanka,Asia,homocide,Female,2010,168,1.58
LKA,Sri Lanka,Asia,homocide,Female,2011,185,1.72
LKA,Sri Lanka,Asia,homocide,Female,2012,171,1.58
LKA,Sri Lanka,Asia,homocide,Female,2013,146,1.34
LKA,Sri Lanka,Asia,homocide,Female,2014,125,1.14
LKA,Sri Lanka,Asia,homocide,Female,2015,111,1.01
LKA,Sri Lanka,Asia,homocide,Female,2016,130,1.17
LKA,Sri Lanka,Asia,homocide,Female,2017,87,0.78
LKA,Sri Lanka,Asia,homocide,Female,2018,103,0.92
LKA,Sri Lanka,Asia,homocide,Female,2019,249,2.22
LKA,Sri Lanka,Asia,homocide,Male,2008,1653,16.66
LKA,Sri Lanka,Asia,homocide,Male,2009,896,8.97
LKA,Sri Lanka,Asia,homocide,Male,2010,595,5.91
LKA,Sri Lanka,Asia,homocide,Male,2011,547,5.4
LKA,Sri Lanka,Asia,homocide,Male,2012,505,4.95
LKA,Sri Lanka,Asia,homocide,Male,2013,473,4.62
LKA,Sri Lanka,Asia,homocide,Male,2014,428,4.16
LKA,Sri Lanka,Asia,homocide,Male,2015,376,3.64
LKA,Sri Lanka,Asia,homocide,Male,2016,400,3.86
LKA,Sri Lanka,Asia,homocide,Male,2017,399,3.84
LKA,Sri Lanka,Asia,homocide,Male,2018,411,3.95
LKA,Sri Lanka,Asia,homocide,Male,2019,493,4.72
LKA,Sri Lanka,Asia,homocide,All,1999,1919,10.28
LKA,Sri Lanka,Asia,homocide,All,2005,1219,6.2
LKA,Sri Lanka,Asia,homocide,All,2006,2044,10.29
LKA,Sri Lanka,Asia,homocide,All,2008,2002,9.87
LKA,Sri Lanka,Asia,homocide,All,2009,1099,5.37
LKA,Sri Lanka,Asia,homocide,All,2010,763,3.69
LKA,Sri Lanka,Asia,homocide,All,2011,732,3.51
LKA,Sri Lanka,Asia,homocide,All,2012,676,3.22
LKA,Sri Lanka,Asia,homocide,All,2013,619,2.93
LKA,Sri Lanka,Asia,homocide,All,2014,553,2.6
LKA,Sri Lanka,Asia,homocide,All,2015,487,2.28
LKA,Sri Lanka,Asia,homocide,All,2016,530,2.47
LKA,Sri Lanka,Asia,homocide,All,2017,486,2.26
LKA,Sri Lanka,Asia,homocide,All,2018,514,2.38
LKA,Sri Lanka,Asia,homocide,All,2019,742,3.43
LSO,Lesotho,Africa,homocide,All,2007,895,45.12
LSO,Lesotho,Africa,homocide,All,2008,752,37.69
LTU,Lithuania,Europe,homocide,Female,1999,91,4.71
LTU,Lithuania,Europe,homocide,Female,2000,101,5.29
LTU,Lithuania,Europe,homocide,Female,2001,89,4.68
LTU,Lithuania,Europe,homocide,Female,2002,69,3.69
LTU,Lithuania,Europe,homocide,Female,2003,103,5.56
LTU,Lithuania,Europe,homocide,Female,2004,130,7.06
LTU,Lithuania,Europe,homocide,Female,2005,100,5.5
LTU,Lithuania,Europe,homocide,Female,2006,75,4.18
LTU,Lithuania,Europe,homocide,Female,2007,72,4.07
LTU,Lithuania,Europe,homocide,Female,2008,81,4.65
LTU,Lithuania,Europe,homocide,Female,2009,64,3.72
LTU,Lithuania,Europe,homocide,Female,2010,75,4.42
LTU,Lithuania,Europe,homocide,Female,2011,66,3.94
LTU,Lithuania,Europe,homocide,Female,2012,53,3.21
LTU,Lithuania,Europe,homocide,Female,2013,60,3.68
LTU,Lithuania,Europe,homocide,Female,2014,53,3.29
LTU,Lithuania,Europe,homocide,Female,2015,49,3.08
LTU,Lithuania,Europe,homocide,Female,2016,46,2.93
LTU,Lithuania,Europe,homocide,Female,2017,26,1.67
LTU,Lithuania,Europe,homocide,Female,2018,17,1.11
LTU,Lithuania,Europe,homocide,Female,2019,22,1.45
LTU,Lithuania,Europe,homocide,Male,1999,217,12.86
LTU,Lithuania,Europe,homocide,Male,2000,268,16.03
LTU,Lithuania,Europe,homocide,Male,2001,263,15.97
LTU,Lithuania,Europe,homocide,Male,2002,223,13.71
LTU,Lithuania,Europe,homocide,Male,2003,240,14.98
LTU,Lithuania,Europe,homocide,Male,2004,213,13.47
LTU,Lithuania,Europe,homocide,Male,2005,272,17.48
LTU,Lithuania,Europe,homocide,Male,2006,213,13.92
LTU,Lithuania,Europe,homocide,Male,2007,205,13.62
LTU,Lithuania,Europe,homocide,Male,2008,217,14.65
LTU,Lithuania,Europe,homocide,Male,2009,188,12.87
LTU,Lithuania,Europe,homocide,Male,2010,144,9.98
LTU,Lithuania,Europe,homocide,Male,2011,145,10.17
LTU,Lithuania,Europe,homocide,Male,2012,149,10.56
LTU,Lithuania,Europe,homocide,Male,2013,138,9.88
LTU,Lithuania,Europe,homocide,Male,2014,106,7.66
LTU,Lithuania,Europe,homocide,Male,2015,123,8.96
LTU,Lithuania,Europe,homocide,Male,2016,107,7.86
LTU,Lithuania,Europe,homocide,Male,2017,74,5.48
LTU,Lithuania,Europe,homocide,Male,2018,75,5.59
LTU,Lithuania,Europe,homocide,Male,2019,72,5.41
LTU,Lithuania,Europe,homocide,All,1999,309,8.5
LTU,Lithuania,Europe,homocide,All,2000,370,10.28
LTU,Lithuania,Europe,homocide,All,2001,353,9.92
LTU,Lithuania,Europe,homocide,All,2002,293,8.33
LTU,Lithuania,Europe,homocide,All,2004,343,10.02
LTU,Lithuania,Europe,homocide,All,2005,372,11.03
LTU,Lithuania,Europe,homocide,All,2006,288,8.67
LTU,Lithuania,Europe,homocide,All,2007,277,8.46
LTU,Lithuania,Europe,homocide,All,2008,298,9.24
LTU,Lithuania,Europe,homocide,All,2009,252,7.92
LTU,Lithuania,Europe,homocide,All,2010,219,6.98
LTU,Lithuania,Europe,homocide,All,2011,211,6.81
LTU,Lithuania,Europe,homocide,All,2012,202,6.59
LTU,Lithuania,Europe,homocide,All,2013,198,6.54
LTU,Lithuania,Europe,homocide,All,2014,159,5.31
LTU,Lithuania,Europe,homocide,All,2015,172,5.8
LTU,Lithuania,Europe,homocide,All,2016,153,5.22
LTU,Lithuania,Europe,homocide,All,2017,100,3.44
LTU,Lithuania,Europe,homocide,All,2018,92,3.2
LTU,Lithuania,Europe,homocide,All,2019,94,3.3
LUX,Luxembourg,Europe,homocide,Female,2001,4,1.79
LUX,Luxembourg,Europe,homocide,Female,2004,1,0.43
LUX,Luxembourg,Europe,homocide,Female,2006,2,0.84
LUX,Luxembourg,Europe,homocide,Female,2007,3,1.24
LUX,Luxembourg,Europe,homocide,Female,2009,0,0.0
LUX,Luxembourg,Europe,homocide,Female,2010,5,1.96
LUX,Luxembourg,Europe,homocide,Female,2011,0,0.0
LUX,Luxembourg,Europe,homocide,Female,2012,0,0.0
LUX,Luxembourg,Europe,homocide,Female,2013,0,0.0
LUX,Luxembourg,Europe,homocide,Female,2014,2,0.72
LUX,Luxembourg,Europe,homocide,Female,2019,1,0.32
LUX,Luxembourg,Europe,homocide,Male,2001,5,2.3
LUX,Luxembourg,Europe,homocide,Male,2004,1,0.44
LUX,Luxembourg,Europe,homocide,Male,2006,5,2.14
LUX,Luxembourg,Europe,homocide,Male,2007,4,1.68
LUX,Luxembourg,Europe,homocide,Male,2009,5,2.02
LUX,Luxembourg,Europe,homocide,Male,2010,5,1.98
LUX,Luxembourg,Europe,homocide,Male,2011,4,1.55
LUX,Luxembourg,Europe,homocide,Male,2012,0,0.0
LUX,Luxembourg,Europe,homocide,Male,2013,0,0.0
LUX,Luxembourg,Europe,homocide,Male,2014,2,0.72
LUX,Luxembourg,Europe,homocide,Male,2019,3,0.96
LUX,Luxembourg,Europe,homocide,All,1999,6,1.4
LUX,Luxembourg,Europe,homocide,All,2000,4,0.92
LUX,Luxembourg,Europe,homocide,All,2001,9,2.04
LUX,Luxembourg,Europe,homocide,All,2002,6,1.35
LUX,Luxembourg,Europe,homocide,All,2003,3,0.66
LUX,Luxembourg,Europe,homocide,All,2004,2,0.44
LUX,Luxembourg,Europe,homocide,All,2005,4,0.86
LUX,Luxembourg,Europe,homocide,All,2006,7,1.48
LUX,Luxembourg,Europe,homocide,All,2007,7,1.46
LUX,Luxembourg,Europe,homocide,All,2008,8,1.64
LUX,Luxembourg,Europe,homocide,All,2009,5,1.0
LUX,Luxembourg,Europe,homocide,All,2010,10,1.97
LUX,Luxembourg,Europe,homocide,All,2011,4,0.77
LUX,Luxembourg,Europe,homocide,All,2012,0,0.0
LUX,Luxembourg,Europe,homocide,All,2013,1,0.18
LUX,Luxembourg,Europe,homocide,All,2014,4,0.72
LUX,Luxembourg,Europe,homocide,All,2015,5,0.88
LUX,Luxembourg,Europe,homocide,All,2016,5,0.86
LUX,Luxembourg,Europe,homocide,All,2017,2,0.34
LUX,Luxembourg,Europe,homocide,All,2018,3,0.49
LUX,Luxembourg,Europe,homocide,All,2019,4,0.65
LVA,Latvia,Europe,homocide,Female,2012,37,3.31
LVA,Latvia,Europe,homocide,Female,2013,24,2.17
LVA,Latvia,Europe,homocide,Female,2014,36,3.35
LVA,Latvia,Europe,homocide,Female,2015,29,2.73
LVA,Latvia,Europe,homocide,Female,2016,34,3.18
LVA,Latvia,Europe,homocide,Female,2017,42,3.98
LVA,Latvia,Europe,homocide,Female,2018,43,4.12
LVA,Latvia,Europe,homocide,Female,2019,42,4.07
LVA,Latvia,Europe,homocide,Male,2012,33,3.52
LVA,Latvia,Europe,homocide,Male,2013,26,2.8
LVA,Latvia,Europe,homocide,Male,2014,27,2.98
LVA,Latvia,Europe,homocide,Male,2015,37,4.12
LVA,Latvia,Europe,homocide,Male,2016,35,3.86
LVA,Latvia,Europe,homocide,Male,2017,44,4.89
LVA,Latvia,Europe,homocide,Male,2018,41,4.6
LVA,Latvia,Europe,homocide,Male,2019,23,2.6
LVA,Latvia,Europe,homocide,All,1999,229,9.44
LVA,Latvia,Europe,homocide,All,2000,238,9.95
LVA,Latvia,Europe,homocide,All,2001,219,9.28
LVA,Latvia,Europe,homocide,All,2002,214,9.2
LVA,Latvia,Europe,homocide,All,2012,70,3.41
LVA,Latvia,Europe,homocide,All,2013,50,2.46
LVA,Latvia,Europe,homocide,All,2014,64,3.18
LVA,Latvia,Europe,homocide,All,2015,67,3.36
LVA,Latvia,Europe,homocide,All,2016,69,3.5
LVA,Latvia,Europe,homocide,All,2017,81,4.14
LVA,Latvia,Europe,homocide,All,2018,84,4.34
LVA,Latvia,Europe,homocide,All,2019,65,3.39
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2008,3,1.09
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2009,3,1.06
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2010,0,0.0
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2011,3,1.01
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2012,1,0.33
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2013,1,0.32
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2014,1,0.32
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2015,1,0.31
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2016,0,0.0
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2017,2,0.59
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2018,1,0.29
MAC,"China, Macao Special Administrative Region",Asia,homocide,Female,2019,0,0.0
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2008,1,0.39
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2009,2,0.77
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2010,2,0.75
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2011,1,0.37
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2012,3,1.08
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2013,0,0.0
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2014,0,0.0
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2015,0,0.0
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2016,1,0.34
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2017,0,0.0
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2018,1,0.33
MAC,"China, Macao Special Administrative Region",Asia,homocide,Male,2019,2,0.64
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,1999,37,8.7
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2000,10,2.32
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2001,8,1.82
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2002,2,0.44
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2003,8,1.73
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2004,4,0.84
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2005,4,0.82
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2006,10,1.99
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2007,6,1.16
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2008,4,0.76
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2009,5,0.92
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2010,2,0.36
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2011,4,0.7
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2012,4,0.69
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2013,1,0.17
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2014,1,0.17
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2015,1,0.16
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2016,1,0.16
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2017,2,0.31
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2018,2,0.31
MAC,"China, Macao Special Administrative Region",Asia,homocide,All,2019,2,0.3
MAF,Saint Martin (French Part),Americas,homocide,All,2011,8,22.01
MAF,Saint Martin (French Part),Americas,homocide,All,2012,2,5.55
MAF,Saint Martin (French Part),Americas,homocide,All,2013,8,22.45
MAF,Saint Martin (French Part),Americas,homocide,All,2014,8,22.69
MAF,Saint Martin (French Part),Americas,homocide,All,2015,6,17.13
MAF,Saint Martin (French Part),Americas,homocide,All,2016,10,28.73
MAR,Morocco,Africa,homocide,Female,2009,52,0.33
MAR,Morocco,Africa,homocide,Female,2012,56,0.34
MAR,Morocco,Africa,homocide,Female,2013,66,0.39
MAR,Morocco,Africa,homocide,Female,2014,59,0.35
MAR,Morocco,Africa,homocide,Female,2015,97,0.56
MAR,Morocco,Africa,homocide,Female,2016,105,0.6
MAR,Morocco,Africa,homocide,Female,2017,113,0.64
MAR,Morocco,Africa,homocide,Female,2018,70,0.39
MAR,Morocco,Africa,homocide,Female,2019,117,0.65
MAR,Morocco,Africa,homocide,Male,2009,379,2.36
MAR,Morocco,Africa,homocide,Male,2012,327,1.95
MAR,Morocco,Africa,homocide,Male,2013,363,2.14
MAR,Morocco,Africa,homocide,Male,2014,296,1.72
MAR,Morocco,Africa,homocide,Male,2015,334,1.91
MAR,Morocco,Africa,homocide,Male,2016,489,2.77
MAR,Morocco,Africa,homocide,Male,2017,648,3.62
MAR,Morocco,Africa,homocide,Male,2018,440,2.43
MAR,Morocco,Africa,homocide,Male,2019,510,2.79
MAR,Morocco,Africa,homocide,All,1999,540,1.92
MAR,Morocco,Africa,homocide,All,2000,461,1.61
MAR,Morocco,Africa,homocide,All,2001,543,1.88
MAR,Morocco,Africa,homocide,All,2002,462,1.58
MAR,Morocco,Africa,homocide,All,2003,510,1.72
MAR,Morocco,Africa,homocide,All,2004,470,1.56
MAR,Morocco,Africa,homocide,All,2005,469,1.54
MAR,Morocco,Africa,homocide,All,2006,498,1.62
MAR,Morocco,Africa,homocide,All,2007,517,1.66
MAR,Morocco,Africa,homocide,All,2008,426,1.35
MAR,Morocco,Africa,homocide,All,2009,432,1.35
MAR,Morocco,Africa,homocide,All,2010,451,1.39
MAR,Morocco,Africa,homocide,All,2011,441,1.34
MAR,Morocco,Africa,homocide,All,2012,383,1.15
MAR,Morocco,Africa,homocide,All,2013,429,1.27
MAR,Morocco,Africa,homocide,All,2014,355,1.04
MAR,Morocco,Africa,homocide,All,2015,431,1.24
MAR,Morocco,Africa,homocide,All,2016,594,1.69
MAR,Morocco,Africa,homocide,All,2017,761,2.14
MAR,Morocco,Africa,homocide,All,2018,510,1.42
MAR,Morocco,Africa,homocide,All,2019,627,1.73
MCO,Monaco,Europe,homocide,Female,2013,0,0.0
MCO,Monaco,Europe,homocide,Female,2015,0,0.0
MCO,Monaco,Europe,homocide,Male,2013,0,0.0
MCO,Monaco,Europe,homocide,Male,2015,0,0.0
MCO,Monaco,Europe,homocide,All,2001,1,3.08
MCO,Monaco,Europe,homocide,All,2007,0,0.0
MCO,Monaco,Europe,homocide,All,2008,0,0.0
MDA,Moldova (Republic of),Europe,homocide,Female,1999,98,4.33
MDA,Moldova (Republic of),Europe,homocide,Female,2000,120,5.37
MDA,Moldova (Republic of),Europe,homocide,Female,2001,120,5.44
